id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
d1g-083,University of Wisconsin–Madison,girls,Madison,Wisconsin,43.075409,-89.404098,Big Ten Conference,88.0,82.0,Engineering|Business|Psychology,State,,Badgers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Wisconsin–Madison competes in the Big Ten Conference and profiles as a public institution.",http://www.wisc.edu/
d1g-084,California Polytechnic State University,girls,San Luis Obispo,California,35.3004,-120.6625,Big West Conference,86.0,83.0,Engineering|Architecture|Business,State,,Mustangs,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California Polytechnic State University competes in the Big West Conference and profiles as a public institution.",https://www.calpoly.edu
d1g-085,"California State University, Bakersfield",girls,Bakersfield,California,35.350005,-119.104711,Big West Conference,82.0,64.0,Business|Education|Psychology,State,,Roadrunners,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Bakersfield competes in the Big West Conference and profiles as a public institution.",http://www.csub.edu/
d1g-086,"California State University, Fullerton",girls,Fullerton,California,33.881506,-117.885446,Big West Conference,78.0,66.0,Business|Education|Psychology,State,,Titans,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Fullerton competes in the Big West Conference and profiles as a public institution.",http://www.fullerton.edu/
d1g-087,"California State University, Northridge",girls,"Northridge, Los Angeles",California,34.240126,-118.529319,Big West Conference,78.0,62.0,Business|Education|Psychology,State,,Matadors,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Northridge competes in the Big West Conference and profiles as a public institution.",http://www.csun.edu/
d1g-088,"California State University, Sacramento",girls,Sacramento,California,38.559415,-121.423549,Big West Conference,81.0,60.0,Business|Education|Psychology,State,,Hornets,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Sacramento competes in the Big West Conference and profiles as a public institution.",http://www.csus.edu/
d1g-089,"University of California, Davis",girls,Davis,California,38.539667,-121.749567,Big West Conference,81.0,80.0,Biology|Engineering|Agriculture,State,,Aggies,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, Davis competes in the Big West Conference and profiles as a public institution.",http://www.ucdavis.edu/
d1g-090,"University of California, Irvine",girls,Irvine,California,33.648434,-117.841248,Big West Conference,87.0,86.0,Computer Science|Business|Public Health,State,,Anteaters,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, Irvine competes in the Big West Conference and profiles as a public institution.",http://www.uci.edu/
d1g-091,"University of California, Riverside",girls,Riverside,California,33.97246,-117.32741,Big West Conference,78.0,72.0,Business|Education|Psychology,State,,Highlanders,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, Riverside competes in the Big West Conference and profiles as a public institution.",http://www.ucr.edu/
d1g-092,"University of California, San Diego",girls,"La Jolla, San Diego",California,32.835221,-117.166966,Big West Conference,78.0,69.0,Computer Science|Biology|Engineering,State,,Tritons,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, San Diego competes in the Big West Conference and profiles as a public institution.",http://www.ucsd.edu/
d1g-093,"University of California, Santa Barbara",girls,Santa Barbara,California,34.416297,-119.846426,Big West Conference,91.0,86.0,Engineering|Economics|Environmental Studies,State,,Gauchos,"Best-effort D1 women's mapping row. High-level D1 option for players chasing both major soccer environment and strong academics. University of California, Santa Barbara competes in the Big West Conference and profiles as a public institution.",http://www.ucsb.edu/
d1g-094,College of Charleston,girls,Charleston,South Carolina,32.784225,-79.939794,Colonial Athletic Association,79.0,69.0,Business|Education|Psychology,State,,Cougars,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. College of Charleston competes in the Colonial Athletic Association and profiles as a public institution.",http://www.cofc.edu/
d1g-095,University of Delaware,girls,Newark,Delaware,39.679577,-75.752822,Colonial Athletic Association,79.0,74.0,Business|Education|Psychology,Private-state hybrid,,Fightin' Blue Hens,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Delaware competes in the Colonial Athletic Association and profiles as a public institution.",http://www.udel.edu/
d1g-096,Drexel University,girls,Philadelphia,Pennsylvania,39.955217,-75.190051,Colonial Athletic Association,79.0,74.0,Business|Psychology|Communications,Private/Nonsectarian,,Dragons,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Drexel University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.drexel.edu/
d1g-097,Elon University,girls,Elon,North Carolina,36.104148,-79.50344,Colonial Athletic Association,79.0,74.0,Business|Psychology|Communications,Private/Nonsectarian,,Phoenix,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Elon University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.belmont.edu/
d1g-098,Hofstra University,girls,Hempstead,New York,40.715959,-73.60078,Colonial Athletic Association,79.0,80.0,Business|Psychology|Communications,Private/Nonsectarian,,Pride,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Hofstra University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.hofstra.edu/
d1g-099,Monmouth University,girls,West Long Branch,New Jersey,40.280066,-74.006447,Colonial Athletic Association,79.0,66.0,Business|Psychology|Communications,Private/Nonsectarian,,Hawks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Monmouth University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.monmouth.edu/
d1g-100,Northeastern University,girls,Boston,Massachusetts,42.339992,-71.088782,Colonial Athletic Association,79.0,95.0,Business|Psychology|Communications,Private/Nonsectarian,,Huskies,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Northeastern University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.northeastern.edu/
d1g-101,Stony Brook University,girls,Stony Brook,New York,40.91476,-73.12046,Colonial Athletic Association,79.0,82.0,Business|Psychology|Kinesiology,State,,Seawolves,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Stony Brook University competes in the Colonial Athletic Association and profiles as a public institution.",https://www.stonybrook.edu
d1g-102,University of North Carolina Wilmington,girls,Wilmington,North Carolina,34.225223,-77.875527,Colonial Athletic Association,79.0,73.0,Business|Education|Psychology,State,,Seahawks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of North Carolina Wilmington competes in the Colonial Athletic Association and profiles as a public institution.",http://uncw.edu/
d1g-103,College of William & Mary,girls,Williamsburg,Virginia,37.269489,-76.708214,Colonial Athletic Association,79.0,87.0,Business|Engineering|Psychology,State,,Tribe,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. College of William & Mary competes in the Colonial Athletic Association and profiles as a public institution.",http://www.wm.edu/
d1g-104,Cleveland State University,girls,Cleveland,Ohio,41.502281,-81.674355,Horizon League,73.0,61.0,Business|Education|Psychology,State,,Vikings,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Cleveland State University competes in the Horizon League and profiles as a public institution.",http://www.csuohio.edu/
d1g-105,University of Detroit Mercy,girls,Detroit,Michigan,42.414222,-83.139158,Horizon League,75.0,67.0,Business|Education|Psychology,Private/Catholic,,Titans,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Detroit Mercy competes in the Horizon League and profiles as a private institution.",http://www.udmercy.edu/
d1g-106,University of Wisconsin–Green Bay,girls,Green Bay,Wisconsin,44.532298,-87.919973,Horizon League,75.0,61.0,Business|Education|Psychology,State,,Phoenix,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Wisconsin–Green Bay competes in the Horizon League and profiles as a public institution.",http://www.uwgb.edu/
d1g-107,Indiana University – Purdue University Indianapolis,girls,Indianapolis,Indiana,39.772948,-86.172217,Horizon League,75.0,64.0,Business|Psychology|Kinesiology,State,,Jaguars,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Indiana University – Purdue University Indianapolis competes in the Horizon League and profiles as a public institution.",http://www.iupui.edu/
d1g-108,University of Wisconsin–Milwaukee,girls,Milwaukee,Wisconsin,43.076848,-87.880488,Horizon League,74.0,64.0,Business|Education|Psychology,State,,Panthers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Wisconsin–Milwaukee competes in the Horizon League and profiles as a public institution.",http://www.uwm.edu/
d1g-109,Northern Kentucky University,girls,Highland Heights,Kentucky,39.029714,-84.463483,Horizon League,73.0,65.0,Business|Psychology|Kinesiology,State,,Norse,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Northern Kentucky University competes in the Horizon League and profiles as a public institution.",http://www.nku.edu/
d1g-110,Oakland University,girls,Auburn Hills & Rochester Hills,Michigan,42.674573,-83.216418,Horizon League,75.0,64.0,Business|Psychology|Kinesiology,State,,Golden Grizzlies,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Oakland University competes in the Horizon League and profiles as a public institution.",http://www.oakland.edu/
d1g-111,Purdue University Fort Wayne,girls,Fort Wayne,Indiana,41.117278,-85.108962,Horizon League,75.0,63.0,Business|Psychology|Kinesiology,State,,Mastodons,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Purdue University Fort Wayne competes in the Horizon League and profiles as a public institution.",https://www.pdfw.edu/
d1g-112,Robert Morris University,girls,Moon Township,Pennsylvania,40.520415,-80.210468,Horizon League,76.0,65.0,Business|Psychology|Communications,Private/Nonsectarian,,Colonials,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Robert Morris University competes in the Horizon League and profiles as a private institution.",http://www.rmu.edu/
d1g-113,Wright State University,girls,Fairborn,Ohio,39.780634,-84.064881,Horizon League,75.0,61.0,Business|Education|Psychology,State,,Raiders,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Wright State University competes in the Horizon League and profiles as a public institution.",http://www.wright.edu/
d1g-114,Chicago State University,girls,Chicago,Illinois,41.718446,-87.609384,Independent,75.0,60.0,Business|Education|Psychology,State,,Cougars,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Chicago State University competes in the Independent and profiles as a public institution.",https://csu.edu
d1g-115,University of the Incarnate Word,girls,San Antonio & Alamo Heights,Texas,29.46708,-98.46583,Independent,76.0,58.0,Business|Psychology|Communications,Private/Catholic,,Cardinals,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of the Incarnate Word competes in the Independent and profiles as a private institution.",http://www.uiw.edu/
d1g-116,Brown University,girls,Providence,Rhode Island,41.82617,-71.40385,Ivy League,85.0,97.0,Computer Science|Economics|Neuroscience,Private/Nonsectarian,,Bears,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Brown University competes in the Ivy League and profiles as a private institution.",http://www.brown.edu/
d1g-117,Columbia University,girls,New York,New York,40.8075,-73.9626,Ivy League,83.0,98.0,Economics|Engineering|Political Science,Private/Nonsectarian,,Lions,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Columbia University competes in the Ivy League and profiles as a private institution.",https://www.columbia.edu
d1g-118,Cornell University,girls,Ithaca,New York,42.4472,-76.483084,Ivy League,83.0,96.0,Engineering|Business|Agriculture,Private/Statutory state,,Big Red,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Cornell University competes in the Ivy League and profiles as a public institution.",http://www.cornell.edu/
d1g-119,Dartmouth College,girls,Hanover,New Hampshire,43.704115,-72.289949,Ivy League,84.0,97.0,Economics|Government|Engineering,Private/Nonsectarian,,Big Green,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Dartmouth College competes in the Ivy League and profiles as a private institution.",http://www.dartmouth.edu/
d1g-120,Harvard University,girls,Boston,Massachusetts,42.374471,-71.118313,Ivy League,86.0,99.0,Economics|Government|Life Sciences,Private/Nonsectarian,,Crimson,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Harvard University competes in the Ivy League and profiles as a private institution.",http://www.harvard.edu/
d1g-121,Princeton University,girls,Princeton,New Jersey,40.348732,-74.659365,Ivy League,90.0,99.0,Economics|Public Policy|Engineering,Private/Nonsectarian,,Tigers,Best-effort D1 women's mapping row. High-level D1 option for players chasing both major soccer environment and strong academics. Princeton University competes in the Ivy League and profiles as a private institution.,http://www.princeton.edu/
d1g-122,University of Pennsylvania,girls,Philadelphia,Pennsylvania,39.950929,-75.19391,Ivy League,84.0,98.0,Business|Economics|Nursing,Private/Nonsectarian,,Quakers,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. University of Pennsylvania competes in the Ivy League and profiles as a private institution.",http://www.upenn.edu/
d1g-123,Yale University,girls,New Haven,Connecticut,41.311158,-72.926688,Ivy League,87.0,99.0,Political Science|Economics|History,Private/Nonsectarian,,Bulldogs,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Yale University competes in the Ivy League and profiles as a private institution.",http://www.yale.edu/
d1g-124,Canisius College,girls,Buffalo,New York,42.925206,-78.852577,Metro Atlantic Athletic Conference,72.0,67.0,Business|Communications|Psychology,Private/Catholic,,Golden Griffins,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Canisius College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.canisius.edu/
d1g-125,Fairfield University,girls,Fairfield,Connecticut,41.157673,-73.255903,Metro Atlantic Athletic Conference,72.0,78.0,Business|Psychology|Communications,Private/Catholic,,Stags,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Fairfield University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",https://fairfield.edu
d1g-126,Iona University,girls,New Rochelle,New York,40.925725,-73.788046,Metro Atlantic Athletic Conference,72.0,63.0,Business|Psychology|Communications,Private/Catholic,,Gaels,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Iona University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.uu.edu/
d1g-127,Manhattan College,girls,"The Bronx, New York City",New York,40.889756,-73.901893,Metro Atlantic Athletic Conference,72.0,72.0,Business|Communications|Psychology,Private/Catholic,,Jaspers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Manhattan College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.manhattan.edu/
d1g-128,Marist College,girls,Poughkeepsie,New York,41.720937,-73.935484,Metro Atlantic Athletic Conference,72.0,87.0,Business|Communications|Psychology,Private/Catholic,,Red Foxes,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Marist College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.marist.edu/
d1g-129,Mount St. Mary's University,girls,Emmitsburg,Maryland,39.681705,-77.351887,Metro Atlantic Athletic Conference,72.0,63.0,Business|Psychology|Communications,Private/Catholic,,Mountaineers / The Mount,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Mount St. Mary's University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.msmary.edu/
d1g-130,Niagara University,girls,Lewiston,New York,43.137279,-79.036689,Metro Atlantic Athletic Conference,72.0,62.0,Business|Psychology|Communications,Private/Catholic,,Purple Eagles,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Niagara University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.niagara.edu/
d1g-131,Quinnipiac University,girls,Hamden,Connecticut,41.418915,-72.894117,Metro Atlantic Athletic Conference,72.0,65.0,Business|Psychology|Communications,Private/Nonsectarian,,Bobcats,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Quinnipiac University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.quincy.edu/
d1g-132,Rider University,girls,Lawrenceville,New Jersey,40.278796,-74.737833,Metro Atlantic Athletic Conference,72.0,66.0,Business|Psychology|Communications,Private/Nonsectarian,,Broncs,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Rider University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",http://www.rider.edu/
d1g-133,Saint Peter's University,girls,Jersey City,New Jersey,40.727105,-74.071541,Metro Atlantic Athletic Conference,72.0,61.0,Business|Psychology|Communications,Private/Catholic,,Peacocks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Saint Peter's University competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",https://www.saintpeters.edu
d1g-134,Siena College,girls,Loudonville,New York,42.717602,-73.7526,Metro Atlantic Athletic Conference,72.0,67.0,Business|Communications|Psychology,Private/Catholic,,Saints,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Siena College competes in the Metro Atlantic Athletic Conference and profiles as a private institution.",https://www.siena.edu/
d1g-135,Belmont University,girls,Nashville,Tennessee,36.135589,-86.794807,Missouri Valley Conference,82.0,71.0,Business|Psychology|Communications,Private/Christian,,Bruins,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Belmont University competes in the Missouri Valley Conference and profiles as a private institution.",http://www.belmont.edu/
d1g-136,Bowling Green State University,girls,Bowling Green,Ohio,41.375513,-83.640896,Missouri Valley Conference,76.0,67.0,Business|Education|Psychology,State,,Falcons,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Bowling Green State University competes in the Missouri Valley Conference and profiles as a public institution.",http://www.bgsu.edu/
d1g-137,Bradley University,girls,Peoria,Illinois,40.696896,-89.616786,Missouri Valley Conference,76.0,70.0,Business|Psychology|Communications,Private/Nonsectarian,,Braves,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Bradley University competes in the Missouri Valley Conference and profiles as a private institution.",http://www.bradley.edu/
d1g-138,Drake University,girls,Des Moines,Iowa,41.60129,-93.652163,Missouri Valley Conference,76.0,74.0,Business|Psychology|Communications,Private/Nonsectarian,,Bulldogs,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Drake University competes in the Missouri Valley Conference and profiles as a private institution.",http://www.drake.edu/
d1g-139,University of Evansville,girls,Evansville,Indiana,37.971549,-87.531644,Missouri Valley Conference,78.0,81.0,Business|Communications|Kinesiology,Private/Methodist,,Purple Aces,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Evansville competes in the Missouri Valley Conference and profiles as a private institution.",http://www.evansville.edu/
d1g-140,Missouri State University,girls,Springfield,Missouri,37.2,-93.281,Missouri Valley Conference,77.0,66.0,Business|Education|Psychology,State,,Bears,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Missouri State University competes in the Missouri Valley Conference and profiles as a public institution.",https://www.missouristate.edu
d1g-141,Northern Illinois University,girls,DeKalb,Illinois,41.933869,-88.766428,Missouri Valley Conference,76.0,80.0,Business|Psychology|Kinesiology,State,,Huskies,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Northern Illinois University competes in the Missouri Valley Conference and profiles as a public institution.",http://www.niu.edu/
d1g-142,Southern Illinois University Edwardsville,girls,Edwardsville,Illinois,38.793949,-89.997779,Missouri Valley Conference,81.0,66.0,Business|Psychology|Kinesiology,State,,Cougars,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Southern Illinois University Edwardsville competes in the Missouri Valley Conference and profiles as a public institution.",http://www.siue.edu/
d1g-143,University of Illinois Chicago,girls,Chicago,Illinois,41.871837,-87.650503,Missouri Valley Conference,76.0,68.0,Business|Education|Psychology,State,,Flames,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Illinois Chicago competes in the Missouri Valley Conference and profiles as a public institution.",http://www.uic.edu/
d1g-144,Western Michigan University,girls,Kalamazoo,Michigan,42.282194,-85.613759,Missouri Valley Conference,76.0,64.0,Business|Psychology|Kinesiology,State,,Broncos,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Western Michigan University competes in the Missouri Valley Conference and profiles as a public institution.",http://www.wmich.edu/
d1g-145,Central Connecticut State University,girls,New Britain,Connecticut,41.692502,-72.765991,Northeast Conference,71.0,65.0,Business|Education|Psychology,State,,Blue Devils,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Central Connecticut State University competes in the Northeast Conference and profiles as a public institution.",http://www.ccsu.edu/
d1g-146,Fairleigh Dickinson University,girls,Madison/Florham Park,New Jersey,40.8965,-74.032,Northeast Conference,71.0,61.0,Business|Psychology|Communications,Private/Nonsectarian,,Knights,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Fairleigh Dickinson University competes in the Northeast Conference and profiles as a private institution.",https://www.fdu.edu
d1g-147,Howard University,girls,Washington,District of Columbia,38.922392,-77.018966,Northeast Conference,71.0,76.0,Business|Psychology|Communications,Private/Nonsectarian,,Bison,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Howard University competes in the Northeast Conference and profiles as a private institution.",http://www.howard.edu/
d1g-148,Long Island University,girls,Brookville,New York,40.820714,-73.593678,Northeast Conference,71.0,68.0,Business|Psychology|Communications,Private/Nonsectarian,,Sharks,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Long Island University competes in the Northeast Conference and profiles as a private institution.",http://www.liu.edu/
d1g-149,Merrimack College,girls,North Andover,Massachusetts,42.668344,-71.124216,Northeast Conference,71.0,65.0,Business|Communications|Psychology,Private/Catholic,,Warriors,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Merrimack College competes in the Northeast Conference and profiles as a private institution.",https://www.merrimack.edu/
d1g-150,Sacred Heart University,girls,Fairfield,Connecticut,41.220893,-73.243332,Northeast Conference,71.0,82.0,Business|Psychology|Communications,Private/Catholic,,Pioneers,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Sacred Heart University competes in the Northeast Conference and profiles as a private institution.",http://www.sacredheart.edu/
d1g-151,St. Francis College,girls,"Brooklyn, New York City",New York,40.693228,-73.992164,Northeast Conference,71.0,56.0,Business|Communications|Psychology,Private/Catholic,,Terriers,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. St. Francis College competes in the Northeast Conference and profiles as a private institution.",https://www.sfc.edu/
d1g-152,Saint Francis University,girls,Loretto,Pennsylvania,40.506734,-78.63904,Northeast Conference,71.0,70.0,Business|Psychology|Communications,Private/Catholic,,Red Flash,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Saint Francis University competes in the Northeast Conference and profiles as a private institution.",https://www.francis.edu
d1g-153,Stonehill College,girls,Easton,Massachusetts,42.05905,-71.080632,Northeast Conference,71.0,80.0,Business|Communications|Psychology,Private/Catholic,,Skyhawks,"Best-effort D1 women's mapping row. Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Stonehill College competes in the Northeast Conference and profiles as a private institution.",https://www.stonehill.edu/
d1g-154,"University of California, Berkeley",girls,Berkeley,California,37.871918,-122.260463,Pac-12 Conference,90.0,95.0,Business|Engineering|Psychology,State,,Golden Bears,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. University of California, Berkeley competes in the Pac-12 Conference and profiles as a public institution.",http://www.berkeley.edu/
d1g-155,Oregon State University,girls,Corvallis,Oregon,44.56395,-123.274723,Pac-12 Conference,82.0,69.0,Business|Education|Psychology,State,,Beavers,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Oregon State University competes in the Pac-12 Conference and profiles as a public institution.",http://www.oregonstate.edu/
d1g-156,San Diego State University,girls,San Diego,California,32.77525,-117.071228,Pac-12 Conference,85.0,78.0,Business|Communications|Kinesiology,State,,Aztecs,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. San Diego State University competes in the Pac-12 Conference and profiles as a public institution.",http://www.sdsu.edu/
d1g-157,Stanford University,girls,Stanford,California,37.429434,-122.167359,Pac-12 Conference,98.0,98.0,Engineering|Computer Science|Entrepreneurship,Private/Nonsectarian,,Cardinal,Best-effort D1 women's mapping row. High-level D1 option for players chasing both major soccer environment and strong academics. Stanford University competes in the Pac-12 Conference and profiles as a private institution.,http://www.stanford.edu/
d1g-158,"University of California, Los Angeles",girls,Los Angeles,California,34.07178,-118.442179,Pac-12 Conference,97.0,93.0,Film|Business|Psychology,State,,Bruins,"Best-effort D1 women's mapping row. High-level D1 option for players chasing both major soccer environment and strong academics. University of California, Los Angeles competes in the Pac-12 Conference and profiles as a public institution.",http://www.ucla.edu/
d1g-159,University of Washington,girls,Seattle,Washington,47.6553,-122.3035,Pac-12 Conference,84.0,88.0,Computer Science|Engineering|Business,State,,Huskies,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. University of Washington competes in the Pac-12 Conference and profiles as a public institution.",https://www.washington.edu
d1g-160,American University,girls,Washington,District of Columbia,38.936005,-77.088875,Patriot League,79.0,83.0,Business|Psychology|Communications,Private/Methodist,,Eagles,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. American University competes in the Patriot League and profiles as a private institution.",http://www.american.edu/
d1g-161,United States Military Academy,girls,West Point,New York,41.390479,-73.956603,Patriot League,81.0,91.0,Leadership|Engineering|Public Service,Federal academy,,Black Knights,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. United States Military Academy competes in the Patriot League and profiles as a public institution.",http://www.usma.edu/
d1g-162,Boston University,girls,Boston,Massachusetts,42.336213,-71.169242,Patriot League,80.0,91.0,Business|Psychology|Communications,Private/Methodist,,Terriers,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Boston University competes in the Patriot League and profiles as a private institution.",http://www.bu.edu/
d1g-163,Bucknell University,girls,Lewisburg,Pennsylvania,40.954317,-76.882616,Patriot League,79.0,85.0,Business|Psychology|Communications,Private/Nonsectarian,,Bison,"Best-effort D1 women's mapping row. Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Bucknell University competes in the Patriot League and profiles as a private institution.",http://www.bucknell.edu/
d1g-164,Colgate University,girls,Hamilton,New York,42.819475,-75.536346,Patriot League,79.0,89.0,Business|Psychology|Communications,Private/Nonsectarian,,Raiders,"Best-effort D1 women's mapping row. Academically powerful school where fit, self-organization, and recruiting clarity matter. Colgate University competes in the Patriot League and profiles as a private institution.",http://www.colgate.edu/
