id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website,division,admissionRate,sat,cost,opeid,doeSchool,doeCity,doeStateCode,source_school_list,source_enrichment,source_website,source_scoring,source_academic_tags,source_coordinates
boys-d1-048,University of Notre Dame,boys,South Bend,Indiana,41.703058,-86.238959,Atlantic Coast Conference,94.0,95.0,Business|Engineering|Political Science,Private/Catholic,,Fighting Irish,High-level D1 option for players chasing both major soccer environment and strong academics. University of Notre Dame competes in the Atlantic Coast Conference and profiles as a private institution.,http://www.nd.edu/,NCAA D1,0.1899,1489.0,74172.0,184000.0,University of Notre Dame,Notre Dame,IN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-049,University of Pittsburgh,boys,Pittsburgh,Pennsylvania,40.4444,-79.9608,Atlantic Coast Conference,90.0,82.0,Health Sciences|Engineering|Business,State-related,,Panthers,Strong D1 soccer environment with meaningful competitive pressure and real standards. University of Pittsburgh competes in the Atlantic Coast Conference and profiles as a public institution.,https://www.pitt.edu,NCAA D1,,,,,,,,edsu/soccer-schools divisions.csv,,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),manual city-campus approximation
boys-d1-050,Syracuse University,boys,Syracuse,New York,43.040176,-76.136975,Atlantic Coast Conference,91.0,81.0,Communications|Business|Public Affairs,Private/Methodist,,Orange,Strong D1 soccer environment with meaningful competitive pressure and real standards. Syracuse University competes in the Atlantic Coast Conference and profiles as a private institution.,http://www.syr.edu/,NCAA D1,0.6872,,72780.0,288200.0,Syracuse University,Syracuse,NY,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-051,University of Virginia,boys,Charlottesville,Virginia,38.035665,-78.503428,Atlantic Coast Conference,93.0,91.0,Business|Commerce|Public Policy,State,,Cavaliers,High-level D1 option for players chasing both major soccer environment and strong academics. University of Virginia competes in the Atlantic Coast Conference and profiles as a public institution.,https://www.virginia.edu,NCAA D1,0.2258,1426.0,34094.0,374500.0,University of Virginia-Main Campus,Charlottesville,VA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-052,Virginia Polytechnic Institute and State University,boys,Blacksburg,Virginia,37.229012,-80.423675,Atlantic Coast Conference,91.0,76.0,Engineering|Architecture|Business,State,,Hokies,Strong D1 soccer environment with meaningful competitive pressure and real standards. Virginia Polytechnic Institute and State University competes in the Atlantic Coast Conference and profiles as a public institution.,https://www.vt.edu,NCAA D1,0.6577,1280.0,27283.0,375400.0,Virginia Polytechnic Institute and State University,Blacksburg,VA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-053,Wake Forest University,boys,Winston-Salem,North Carolina,36.133609,-80.277446,Atlantic Coast Conference,95.0,94.0,Business|Health Sciences|Communications,Private/Nonsectarian,,Demon Deacons,High-level D1 option for players chasing both major soccer environment and strong academics. Wake Forest University competes in the Atlantic Coast Conference and profiles as a private institution.,http://www.wfu.edu/,NCAA D1,0.3198,,74135.0,297800.0,Wake Forest University,Winston-Salem,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-054,University of Akron,boys,Akron,Ohio,41.078551,-81.511679,Big East Conference,87.0,66.0,Business|Education|Psychology,State,,Zips,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Akron competes in the Big East Conference and profiles as a public institution.",http://www.uakron.edu/,NCAA D1,0.7366,1113.0,24604.0,312300.0,University of Akron Main Campus,Akron,OH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-055,Butler University,boys,Indianapolis,Indiana,39.8374,-86.172167,Big East Conference,87.0,73.0,Business|Psychology|Communications,Private/Nonsectarian,,Bulldogs,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Butler University competes in the Big East Conference and profiles as a private institution.",http://www.butler.edu/,NCAA D1,0.7569,1265.0,61623.0,178800.0,Butler University,Indianapolis,IN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-056,Creighton University,boys,Omaha,Nebraska,41.265361,-95.947811,Big East Conference,90.0,82.0,Business|Health Sciences|Biology,Private/Catholic,,Bluejays,Strong D1 soccer environment with meaningful competitive pressure and real standards. Creighton University competes in the Big East Conference and profiles as a private institution.,http://www.creighton.edu/,NCAA D1,0.6402,,56120.0,254200.0,Creighton University,Omaha,NE,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-057,DePaul University,boys,Chicago,Illinois,41.877618,-87.62724,Big East Conference,86.0,78.0,Business|Psychology|Communications,Private/Catholic,,Blue Demons,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. DePaul University competes in the Big East Conference and profiles as a private institution.",http://www.depaul.edu/,NCAA D1,0.7024,,57122.0,167100.0,DePaul University,Chicago,IL,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-058,Georgetown University,boys,Washington,District of Columbia,38.908809,-77.073463,Big East Conference,91.0,95.0,Business|International Affairs|Government,Private/Catholic,,Hoyas,High-level D1 option for players chasing both major soccer environment and strong academics. Georgetown University competes in the Big East Conference and profiles as a private institution.,http://www.georgetown.edu/,NCAA D1,0.1681,1473.0,76280.0,144500.0,Georgetown University,Washington,DC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-059,Marquette University,boys,Milwaukee,Wisconsin,43.03903,-87.927961,Big East Conference,86.0,73.0,Business|Psychology|Communications,Private/Catholic,,Golden Eagles,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Marquette University competes in the Big East Conference and profiles as a private institution.",http://www.marquette.edu/,NCAA D1,0.8249,1285.0,59725.0,386300.0,Marquette University,Milwaukee,WI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-060,Providence College,boys,Providence,Rhode Island,41.842742,-71.437446,Big East Conference,86.0,79.0,Business|Finance|Political Science,Private/Catholic,,Friars,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Providence College competes in the Big East Conference and profiles as a private institution.",http://www.providence.edu/,NCAA D1,0.5386,1301.0,69407.0,340600.0,Providence College,Providence,RI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-061,St. John's University,boys,Collegeville,Minnesota,45.580075,-94.393621,Big East Conference,87.0,69.0,Business|Psychology|Communications,Private/Catholic,,Red Storm,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. St. John's University competes in the Big East Conference and profiles as a private institution.",http://www.stjohns.edu/,NCAA D1,0.8138,1193.0,59972.0,237900.0,,,,edsu/soccer-schools divisions.csv,,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),
boys-d1-062,Seton Hall University,boys,South Orange,New Jersey,40.742336,-74.246027,Big East Conference,86.0,72.0,Business|Psychology|Communications,Private/Catholic,,Pirates,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Seton Hall University competes in the Big East Conference and profiles as a private institution.",http://www.shu.edu/,NCAA D1,0.7823,1244.0,60646.0,263200.0,Seton Hall University,South Orange,NJ,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-063,University of Connecticut,boys,Storrs,Connecticut,41.809098,-72.249948,Big East Conference,82.0,73.0,Business|Engineering|Psychology,State,,Huskies,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Connecticut competes in the Big East Conference and profiles as a public institution.",http://www.uconn.edu/,NCAA D1,0.6379,1222.0,33896.0,141700.0,University of Connecticut,Storrs,CT,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-064,Villanova University,boys,Radnor Township,Pennsylvania,40.039388,-75.345457,Big East Conference,86.0,89.0,Business|Psychology|Communications,Private/Catholic,,Wildcats,"Academically powerful school where fit, self-organization, and recruiting clarity matter. Villanova University competes in the Big East Conference and profiles as a private institution.",http://www.villanova.edu/,NCAA D1,0.3066,1406.0,73042.0,338800.0,Villanova University,Villanova,PA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-065,Xavier University,boys,Cincinnati,Ohio,39.149547,-84.47465,Big East Conference,83.0,69.0,Business|Psychology|Communications,Private/Catholic,,Musketeers,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Xavier University competes in the Big East Conference and profiles as a private institution.",https://www.xavier.edu/,NCAA D1,0.8122,1198.0,58260.0,314400.0,Xavier University,Cincinnati,OH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-066,Campbell University,boys,Buies Creek,North Carolina,35.409149,-78.738238,Colonial Athletic Association,78.0,64.0,Business|Psychology|Communications,Private/Baptist,,Fighting Camels,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Campbell University competes in the Colonial Athletic Association and profiles as a private institution.",http://www.campbell.edu/,NCAA D1,0.8129,1115.0,51131.0,291300.0,Campbell University,Buies Creek,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-067,Gardner–Webb University,boys,Boiling Springs,North Carolina,35.24732,-81.668141,Big South Conference,68.0,63.0,Business|Psychology|Communications,Private/Baptist,,Runnin' Bulldogs,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Gardner–Webb University competes in the Big South Conference and profiles as a private institution.",https://gardner-webb.edu,NCAA D1,0.7795,1074.0,45333.0,292900.0,Gardner-Webb University,Boiling Springs,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-068,High Point University,boys,High Point,North Carolina,35.972035,-79.994675,Big South Conference,68.0,69.0,Business|Psychology|Communications,Private/Methodist,,Panthers,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. High Point University competes in the Big South Conference and profiles as a private institution.",http://www.highpoint.edu/,NCAA D1,0.7705,1182.0,54296.0,293300.0,High Point University,High Point,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-069,Longwood University,boys,Farmville,Virginia,37.301137,-78.39575,Big South Conference,66.0,60.0,Business|Psychology|Kinesiology,State,,Lancers,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Longwood University competes in the Big South Conference and profiles as a public institution.",http://www.longwood.edu/,NCAA D1,0.8734,1052.0,28821.0,371900.0,Longwood University,Farmville,VA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-070,Presbyterian College,boys,Clinton,South Carolina,34.465834,-81.87448,Big South Conference,68.0,67.0,Business|Psychology|Biology,Private/Presbyterian,,Blue Hose,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Presbyterian College competes in the Big South Conference and profiles as a private institution.",http://www.presby.edu/,NCAA D1,0.7083,1123.0,53720.0,344500.0,Presbyterian College,Clinton,SC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-071,Radford University,boys,Radford,Virginia,37.136907,-80.549728,Big South Conference,67.0,65.0,Business|Psychology|Kinesiology,State,,Highlanders,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Radford University competes in the Big South Conference and profiles as a public institution.",http://www.radford.edu/,NCAA D1,0.7868,,24234.0,373200.0,Radford University,Radford,VA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-072,University of North Carolina at Asheville,boys,Asheville,North Carolina,35.617068,-82.565392,Big South Conference,67.0,68.0,Business|Education|Psychology,State,,Bulldogs,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. University of North Carolina at Asheville competes in the Big South Conference and profiles as a public institution.",http://www.unca.edu/,NCAA D1,0.7942,1185.0,20127.0,290700.0,University of North Carolina at Asheville,Asheville,NC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-073,University of South Carolina Upstate,boys,Spartanburg,South Carolina,34.996403,-81.970583,Big South Conference,67.0,63.0,Business|Education|Psychology,State,,Spartans,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. University of South Carolina Upstate competes in the Big South Conference and profiles as a public institution.",https://uscupstate.edu,NCAA D1,0.5954,1005.0,23660.0,695100.0,University of South Carolina-Upstate,Spartanburg,SC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-074,Winthrop University,boys,Rock Hill,South Carolina,34.941515,-81.031404,Big South Conference,67.0,66.0,Business|Psychology|Kinesiology,State,,Eagles,"Lower-tier D1 soccer option that can still be valuable if role, minutes, and development fit are strong. Winthrop University competes in the Big South Conference and profiles as a public institution.",http://www.winthrop.edu/,NCAA D1,0.6394,1072.0,29266.0,345600.0,Winthrop University,Rock Hill,SC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-075,Indiana University Bloomington,boys,Bloomington,Indiana,39.16609,-86.526559,Big Ten Conference,93.0,72.0,Business|Media|Public Affairs,State,,Hoosiers,Strong D1 soccer environment with meaningful competitive pressure and real standards. Indiana University Bloomington competes in the Big Ten Conference and profiles as a public institution.,https://bloomington.iu.edu/,NCAA D1,0.8038,1261.0,25587.0,180900.0,Indiana University-Bloomington,Bloomington,IN,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-076,"University of Maryland, College Park",boys,College Park,Maryland,38.988178,-76.944721,Big Ten Conference,91.0,84.0,Business|Communications|Kinesiology,State,,Terrapins,"Strong D1 soccer environment with meaningful competitive pressure and real standards. University of Maryland, College Park competes in the Big Ten Conference and profiles as a public institution.",http://www.umd.edu/,NCAA D1,0.5096,1391.0,27343.0,210300.0,University of Maryland-College Park,College Park,MD,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-077,University of Michigan,boys,Ann Arbor,Michigan,42.278,-83.7382,Big Ten Conference,84.0,92.0,Engineering|Business|Psychology,State,,Wolverines,"Academically powerful school where fit, self-organization, and recruiting clarity matter. University of Michigan competes in the Big Ten Conference and profiles as a public institution.",https://umich.edu,NCAA D1,,,,,,,,edsu/soccer-schools divisions.csv,,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),manual city-campus approximation
boys-d1-078,Michigan State University,boys,East Lansing,Michigan,42.73212,-84.476111,Big Ten Conference,87.0,70.0,Business|Education|Psychology,State,,Spartans,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. Michigan State University competes in the Big Ten Conference and profiles as a public institution.",http://www.msu.edu/,NCAA D1,0.7631,1216.0,28626.0,229000.0,Michigan State University,East Lansing,MI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-079,Northwestern University,boys,Evanston,Illinois,41.751724,-87.797406,Big Ten Conference,89.0,64.0,Journalism|Economics|Engineering,Private/Nonsectarian,,Wildcats,Strong D1 soccer environment with meaningful competitive pressure and real standards. Northwestern University competes in the Big Ten Conference and profiles as a private institution.,http://www.northwestern.edu/,NCAA D1,0.8065,,30021.0,1236200.0,Northwestern College,Bridgeview,IL,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-080,Ohio State University,boys,Columbus,Ohio,39.999324,-83.014853,Big Ten Conference,88.0,78.0,Business|Communications|Kinesiology,State,,Buckeyes,Strong D1 soccer environment with meaningful competitive pressure and real standards. Ohio State University competes in the Big Ten Conference and profiles as a public institution.,http://www.iastate.edu/,NCAA D1,0.6849,1337.0,27202.0,309000.0,Ohio State University-Main Campus,Columbus,OH,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-081,Pennsylvania State University,boys,State College,Pennsylvania,40.7965,-77.862848,Big Ten Conference,88.0,69.0,Business|Education|Psychology,State-related,,Nittany Lions,Strong D1 soccer environment with meaningful competitive pressure and real standards. Pennsylvania State University competes in the Big Ten Conference and profiles as a public institution.,http://www.psu.edu/,NCAA D1,0.7827,1198.0,33960.0,332900.0,The Pennsylvania State University,University Park,PA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-082,Rutgers University–New Brunswick,boys,New Brunswick,New Jersey,40.498769,-74.446251,Big Ten Conference,89.0,74.0,Business|Psychology|Communications,State-private hybrid,,Scarlet Knights,Strong D1 soccer environment with meaningful competitive pressure and real standards. Rutgers University–New Brunswick competes in the Big Ten Conference and profiles as a public institution.,https://www.rutgers.edu,NCAA D1,0.6986,1253.0,32022.0,262900.0,Rutgers University-New Brunswick,New Brunswick,NJ,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-083,University of Wisconsin–Madison,boys,Madison,Wisconsin,43.075409,-89.404098,Big Ten Conference,80.0,82.0,Engineering|Business|Psychology,State,,Badgers,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Wisconsin–Madison competes in the Big Ten Conference and profiles as a public institution.",http://www.wisc.edu/,NCAA D1,0.5725,1364.0,26393.0,389500.0,University of Wisconsin-Madison,Madison,WI,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains fuzzy,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-084,California Polytechnic State University,boys,San Luis Obispo,California,35.3004,-120.6625,Big West Conference,86.0,83.0,Engineering|Architecture|Business,State,,Mustangs,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California Polytechnic State University competes in the Big West Conference and profiles as a public institution.",https://www.calpoly.edu,NCAA D1,,,,,,,,edsu/soccer-schools divisions.csv,,manual_domain,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),manual city-campus approximation
boys-d1-085,"California State University, Bakersfield",boys,Bakersfield,California,35.350005,-119.104711,Big West Conference,82.0,64.0,Business|Education|Psychology,State,,Roadrunners,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Bakersfield competes in the Big West Conference and profiles as a public institution.",http://www.csub.edu/,NCAA D1,0.7838,,18661.0,799300.0,California State University-Bakersfield,Bakersfield,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-086,"California State University, Fullerton",boys,Fullerton,California,33.881506,-117.885446,Big West Conference,77.0,66.0,Business|Education|Psychology,State,,Titans,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Fullerton competes in the Big West Conference and profiles as a public institution.",http://www.fullerton.edu/,NCAA D1,0.6762,1085.0,17791.0,113700.0,California State University-Fullerton,Fullerton,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-087,"California State University, Northridge",boys,"Northridge, Los Angeles",California,34.240126,-118.529319,Big West Conference,78.0,62.0,Business|Education|Psychology,State,,Matadors,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Northridge competes in the Big West Conference and profiles as a public institution.",http://www.csun.edu/,NCAA D1,0.6581,1006.0,19794.0,115300.0,California State University-Northridge,Northridge,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-088,"California State University, Sacramento",boys,Sacramento,California,38.559415,-121.423549,Big West Conference,81.0,60.0,Business|Education|Psychology,State,,Hornets,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. California State University, Sacramento competes in the Big West Conference and profiles as a public institution.",http://www.csus.edu/,NCAA D1,0.8309,1033.0,21576.0,115000.0,California State University-Sacramento,Sacramento,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-089,"University of California, Davis",boys,Davis,California,38.539667,-121.749567,Big West Conference,81.0,80.0,Biology|Engineering|Agriculture,State,,Aggies,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, Davis competes in the Big West Conference and profiles as a public institution.",http://www.ucdavis.edu/,NCAA D1,0.4635,1299.0,35532.0,131300.0,University of California-Davis,Davis,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-090,"University of California, Irvine",boys,Irvine,California,33.648434,-117.841248,Big West Conference,87.0,86.0,Computer Science|Business|Public Health,State,,Anteaters,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, Irvine competes in the Big West Conference and profiles as a public institution.",http://www.uci.edu/,NCAA D1,0.2992,1339.0,34355.0,131400.0,University of California-Irvine,Irvine,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-091,"University of California, Riverside",boys,Riverside,California,33.97246,-117.32741,Big West Conference,74.0,72.0,Business|Education|Psychology,State,,Highlanders,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, Riverside competes in the Big West Conference and profiles as a public institution.",http://www.ucr.edu/,NCAA D1,0.6578,1200.0,30561.0,131600.0,University of California-Riverside,Riverside,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-092,"University of California, San Diego",boys,"La Jolla, San Diego",California,32.835221,-117.166966,Big West Conference,76.0,69.0,Computer Science|Biology|Engineering,State,,Tritons,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of California, San Diego competes in the Big West Conference and profiles as a public institution.",http://www.ucsd.edu/,NCAA D1,,,30080.0,2110800.0,California College San Diego,San Diego,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-093,"University of California, Santa Barbara",boys,Santa Barbara,California,34.416297,-119.846426,Big West Conference,91.0,86.0,Engineering|Economics|Environmental Studies,State,,Gauchos,"High-level D1 option for players chasing both major soccer environment and strong academics. University of California, Santa Barbara competes in the Big West Conference and profiles as a public institution.",http://www.ucsb.edu/,NCAA D1,0.367,1369.0,36492.0,132000.0,University of California-Santa Barbara,Santa Barbara,CA,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-094,College of Charleston,boys,Charleston,South Carolina,32.784225,-79.939794,Colonial Athletic Association,77.0,69.0,Business|Education|Psychology,State,,Cougars,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. College of Charleston competes in the Colonial Athletic Association and profiles as a public institution.",http://www.cofc.edu/,NCAA D1,0.7432,1175.0,29545.0,342800.0,College of Charleston,Charleston,SC,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
boys-d1-095,University of Delaware,boys,Newark,Delaware,39.679577,-75.752822,Colonial Athletic Association,78.0,74.0,Business|Education|Psychology,Private-state hybrid,,Fightin' Blue Hens,"Solid D1 option where conference level, roster path, and coach fit will matter more than logo. University of Delaware competes in the Colonial Athletic Association and profiles as a public institution.",http://www.udel.edu/,NCAA D1,0.6599,1254.0,28708.0,143100.0,University of Delaware,Newark,DE,edsu/soccer-schools divisions.csv,edsu/soccer-schools data.csv,university-domains exact,Model-generated conference + program tier heuristic (April 2026),Manual + rule-based enrichment (April 2026),edsu/soccer-schools data.csv
