id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
womens-florida-institute-of-technology,Florida Institute of Technology,girls,Melbourne,FL,28.0647,-80.6248,Sunshine State Conference,80,85,Engineering|Computer Science|Business,Private,"6,400",Panthers,"Competitive D2 environment in the Sunshine State Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-mercyhurst-university,Mercyhurst University,girls,Erie,PA,42.1176,-80.0634,Northeast Conference,80,79,Business|Criminal Justice|Biology,Private,"2,800",Lakers,"Competitive D2 environment in the Northeast Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-anderson-university-south-carolina,Anderson University (South Carolina),girls,Anderson,SC,34.5145,-82.6512,South Atlantic Conference,79,73,Business|Education|Exercise Science,Private,"3,900",Trojans,"Competitive D2 environment in the South Atlantic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-bentley-university,Bentley University,girls,Waltham,MA,42.3884,-71.2216,Northeast-10 Conference,79,87,Business|Finance|Computer Science,Private,"5,600",Falcons,"Competitive D2 environment in the Northeast-10 Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-california-state-university-san-bernardino,"California State University, San Bernardino",girls,San Bernardino,CA,34.1817,-117.3242,California Collegiate Athletic Association,79,73,Business|Criminal Justice|Psychology,Public,"19,000",Coyotes,"Competitive D2 environment in the California Collegiate Athletic Association with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-catawba-college,Catawba College,girls,Salisbury,NC,35.6889,-80.4862,South Atlantic Conference,79,73,Business|Education|Exercise Science,Private,"1,300",Indians,"Competitive D2 environment in the South Atlantic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-eckerd-college,Eckerd College,girls,St. Petersburg,FL,27.7182,-82.6878,Sunshine State Conference,79,84,Marine Science|Business|Psychology,Private,"2,000",Tritons,"Competitive D2 environment in the Sunshine State Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-francis-marion-university,Francis Marion University,girls,Florence,SC,34.192,-79.6518,Conference Carolinas,79,71,Business|Education|Biology,Public,"4,300",Patriots,"Competitive D2 environment in the Conference Carolinas with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-palm-beach-atlantic-university,Palm Beach Atlantic University,girls,West Palm Beach,FL,26.7044,-80.0512,Sunshine State Conference,79,78,Business|Nursing|Psychology,Private,"3,900",Sailfish,"Competitive D2 environment in the Sunshine State Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-young-harris-college,Young Harris College,girls,Young Harris,GA,34.9342,-83.8488,Conference Carolinas,79,73,Business|Biology|Psychology,Private,"1,400",Mountain Lions,"Competitive D2 environment in the Conference Carolinas with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-assumption-university,Assumption University,girls,Worcester,MA,42.2924,-71.8295,Northeast-10 Conference,78,83,Business|Psychology|Liberal Arts,Private,"2,400",Greyhounds,"Competitive D2 environment in the Northeast-10 Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-biola-university,Biola University,girls,La Mirada,CA,33.9053,-118.017,Pacific West Conference,78,81,Business|Psychology|Biology,Private,"6,000",Eagles,"Competitive D2 environment in the Pacific West Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-california-state-university-dominguez-hills,"California State University, Dominguez Hills",girls,Carson,CA,33.8647,-118.259,California Collegiate Athletic Association,78,72,Business|Psychology|Communications,Public,"17,000",Toros,"Competitive D2 environment in the California Collegiate Athletic Association with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-cedarville-university,Cedarville University,girls,Cedarville,OH,39.7503,-83.8096,Great Midwest Athletic Conference,78,84,Engineering|Nursing|Business,Private,"4,700",Yellow Jackets,"Competitive D2 environment in the Great Midwest Athletic Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-colorado-christian-university,Colorado Christian University,girls,Lakewood,CO,39.6767,-105.1199,Rocky Mountain Athletic Conference,78,77,Business|Nursing|Psychology,Private,"9,000",Cougars,"Competitive D2 environment in the Rocky Mountain Athletic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-fort-lewis-college,Fort Lewis College,girls,Durango,CO,37.2753,-107.8801,Rocky Mountain Athletic Conference,78,74,Business|Exercise Science|Psychology,Public,"3,300",Skyhawks,"Competitive D2 environment in the Rocky Mountain Athletic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-harding-university,Harding University,girls,Searcy,AR,35.25,-91.736,Great American Conference,78,76,Business|Nursing|Education,Private,"4,700",Bisons,"Competitive D2 environment in the Great American Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-midwestern-state-university,Midwestern State University,girls,Wichita Falls,TX,33.8766,-98.5234,Lone Star Conference,78,72,Business|Education|Exercise Science,Public,"5,800",Mustangs,"Competitive D2 environment in the Lone Star Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-belmont-abbey-college,Belmont Abbey College,girls,Belmont,NC,35.2424,-81.0451,Conference Carolinas,77,74,Business|Psychology|Sports Management,Private,"1,700",Crusaders,"Competitive D2 environment in the Conference Carolinas with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-california-state-university-los-angeles,"California State University, Los Angeles",girls,Los Angeles,CA,34.0666,-118.1684,California Collegiate Athletic Association,77,74,Business|Nursing|Communications,Public,"26,000",Golden Eagles,"Competitive D2 environment in the California Collegiate Athletic Association with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-drury-university,Drury University,girls,Springfield,MO,37.219,-93.2845,Great Lakes Valley Conference,77,80,Business|Architecture|Biology,Private,"1,600",Panthers,"Competitive D2 environment in the Great Lakes Valley Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-florida-southern-college,Florida Southern College,girls,Lakeland,FL,28.0316,-81.9484,Sunshine State Conference,77,82,Business|Biology|Communications,Private,"3,400",Moccasins,"Competitive D2 environment in the Sunshine State Conference with a solid pathway for the right player. Good fit for players who want a meaningful balance of competition, academics, and long-term value. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-gannon-university,Gannon University,girls,Erie,PA,42.1292,-80.0851,Pennsylvania State Athletic Conference,77,79,Business|Engineering|Health Sciences,Private,"4,300",Golden Knights,"Competitive D2 environment in the Pennsylvania State Athletic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-mississippi-college,Mississippi College,girls,Clinton,MS,32.3415,-90.3259,Gulf South Conference,77,74,Business|Biology|Education,Private,"3,300",Choctaws,"Competitive D2 environment in the Gulf South Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-barton-college,Barton College,girls,Wilson,NC,35.7286,-77.9125,Conference Carolinas,76,71,Business|Education|Exercise Science,Private,"1,200",Bulldogs,"Competitive D2 environment in the Conference Carolinas with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-concordia-university-irvine,Concordia University Irvine,girls,Irvine,CA,33.651,-117.8108,Pacific West Conference,76,78,Business|Education|Exercise Science,Private,"5,000",Golden Eagles,"Competitive D2 environment in the Pacific West Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-davenport-university,Davenport University,girls,Grand Rapids,MI,42.9491,-85.5934,Great Lakes Intercollegiate Athletic Conference,76,72,Business|Technology|Health Sciences,Private,"6,000",Panthers,"Competitive D2 environment in the Great Lakes Intercollegiate Athletic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-mars-hill-university,Mars Hill University,girls,Mars Hill,NC,35.8277,-82.5551,South Atlantic Conference,75,70,Business|Education|Exercise Science,Private,"1,200",Mountain Lions,"Competitive D2 environment in the South Atlantic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-ohio-dominican-university,Ohio Dominican University,girls,Columbus,OH,39.9923,-82.9372,Great Midwest Athletic Conference,75,72,Business|Education|Criminal Justice,Private,"1,500",Panthers,"Competitive D2 environment in the Great Midwest Athletic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-bloomsburg-university-of-pennsylvania,Bloomsburg University of Pennsylvania,girls,Bloomsburg,PA,41.0037,-76.4469,Pennsylvania State Athletic Conference,74,70,Education|Business|Exercise Science,Public,"8,300",Huskies,"Competitive D2 environment in the Pennsylvania State Athletic Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Public-school environment can offer a broader campus experience and larger student body. Caution: depth, conference travel, and consistency all matter more than families often expect.",
womens-chaminade-university,Chaminade University,girls,Honolulu,HI,21.2713,-157.7838,Pacific West Conference,73,76,Business|Psychology|Criminal Justice,Private,"2,200",Silverswords,"Competitive D2 environment in the Pacific West Conference with a solid pathway for the right player. Good fit for players who prioritize level, opportunity, and realistic development. Private-school environment can mean a smaller-campus feel and a different cost structure. Caution: depth, conference travel, and consistency all matter more than families often expect.",
