id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
womens-fairleigh-dickinson-university-florham,"Fairleigh Dickinson University, Florham",girls,Madison,NJ,40.774498,-74.432121,Middle Atlantic Conferences,78,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.fdu.edu/
womens-farmingdale-state-college,Farmingdale State College,girls,Farmingdale,NY,40.754224,-73.42832,Skyline Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.farmingdale.edu/
womens-ferrum-college,Ferrum College,girls,Ferrum,VA,36.926912,-80.021639,Conference Carolinas,65,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference Carolinas. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ferrum.edu/
womens-fitchburg-state-university,Fitchburg State University,girls,Fitchburg,MA,42.588298,-71.789666,Massachusetts State Collegiate Athletic Conference,69,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Massachusetts State Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.fitchburgstate.edu/
womens-framingham-state-university,Framingham State University,girls,Framingham,MA,42.297116,-71.437565,Massachusetts State Collegiate Athletic Conference,69,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Massachusetts State Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.framingham.edu/
womens-franciscan-university-of-steubenville,Franciscan University of Steubenville,girls,Steubenville,OH,40.376919,-80.620524,Presidents' Athletic Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.franciscan.edu/
womens-franklin-marshall-college,Franklin & Marshall College,girls,Lancaster,PA,40.048045,-76.319037,Centennial Conference,79,92,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.fandm.edu/
womens-franklin-college,Franklin College,girls,Franklin,IN,39.478298,-86.047182,Heartland Collegiate Athletic Conference,66,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Heartland Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.franklincollege.edu/
womens-geneva-college,Geneva College,girls,Beaver Falls,PA,40.772518,-80.321826,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.geneva.edu/
womens-george-fox-university,George Fox University,girls,Newberg,OR,45.303629,-122.967494,Northwest Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.georgefox.edu/
womens-gettysburg-college,Gettysburg College,girls,Gettysburg,PA,39.836597,-77.236792,Centennial Conference,79,84,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.gettysburg.edu/
womens-gordon-college,Gordon College,girls,Wenham,MA,42.590567,-70.82151,Conference of New England,70,75,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.gordon.edu/
womens-goucher-college,Goucher College,girls,Baltimore,MD,39.410175,-76.594843,Landmark Conference,70,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Landmark Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.goucher.edu/
womens-greensboro-college,Greensboro College,girls,Greensboro,NC,36.071082,-79.800232,USA South Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the USA South Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.greensboro.edu/
womens-greenville-university,Greenville University,girls,Greenville,IL,38.894162,-89.40824,St. Louis Intercollegiate Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.greenville.edu/
womens-grinnell-college,Grinnell College,girls,Grinnell,IA,41.747952,-92.722094,Midwest Conference,68,90,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.grinnell.edu/
womens-grove-city-college,Grove City College,girls,Grove City,PA,41.1558,-80.081481,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.gcc.edu/
womens-guilford-college,Guilford College,girls,Greensboro,NC,36.094233,-79.887737,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.guilford.edu/
womens-gustavus-adolphus-college,Gustavus Adolphus College,girls,Saint Peter,MN,44.323626,-93.972196,Minnesota Intercollegiate Athletic Conference,80,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://gustavus.edu/
womens-gwynedd-mercy-university,Gwynedd Mercy University,girls,Gwynedd Valley,PA,40.202804,-75.236601,Atlantic East Conference,63,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Atlantic East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.gmercyu.edu/
womens-hamilton-college,Hamilton College,girls,Clinton,NY,43.050245,-75.408195,New England Small College Athletic Conference,86,95,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.hamilton.edu/
womens-hamline-university,Hamline University,girls,Saint Paul,MN,44.966246,-93.164479,Minnesota Intercollegiate Athletic Conference,80,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hamline.edu/
womens-hanover-college,Hanover College,girls,Hanover,IN,38.715642,-85.460051,Heartland Collegiate Athletic Conference,66,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Heartland Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hanover.edu/
womens-hardin-simmons-university,Hardin-Simmons University,girls,Abilene,TX,32.476434,-99.73564,American Southwest Conference,67,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Southwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hsutx.edu/
womens-hartwick-college,Hartwick College,girls,Oneonta,NY,42.457599,-75.071994,Empire 8,71,75,Art|Design|Architecture,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hartwick.edu/
womens-haverford-college,Haverford College,girls,Haverford,PA,40.007452,-75.305207,Centennial Conference,79,97,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.haverford.edu/
womens-heidelberg-university,Heidelberg University,girls,Tiffin,OH,41.114833,-83.168387,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.heidelberg.edu/
womens-hendrix-college,Hendrix College,girls,Conway,AR,35.101565,-92.443256,Southern Collegiate Athletic Conference,75,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hendrix.edu/
womens-hilbert-college,Hilbert College,girls,Hamburg,NY,42.75464,-78.820257,Allegheny Mountain Collegiate Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hilbert.edu/
womens-hiram-college,Hiram College,girls,Hiram,OH,41.3107,-81.143981,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hiram.edu/
womens-hobart-and-william-smith-colleges,Hobart and William Smith Colleges,girls,Geneva,NY,42.858131,-76.985516,Liberty League,87,86,Art|Design|Architecture,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.hws.edu/
womens-hollins-university,Hollins University,girls,Roanoke,VA,37.354201,-79.943277,Old Dominion Athletic Conf.,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hollins.edu/
womens-hood-college,Hood College,girls,Frederick,MD,39.420631,-77.419049,Middle Atlantic Conferences,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hood.edu/
womens-hope-college,Hope College,girls,Holland,MI,42.787298,-86.102089,Michigan Intercollegiate Athletic Association,74,80,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the Michigan Intercollegiate Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hope.edu/
womens-houghton-university,Houghton University,girls,Houghton,NY,42.426137,-78.155426,Empire 8,71,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.houghton.edu/
womens-howard-payne-university,Howard Payne University,girls,Brownwood,TX,31.716467,-98.985204,American Southwest Conference,60,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Southwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hputx.edu/
womens-huntingdon-college,Huntingdon College,girls,Montgomery,AL,32.351034,-86.284366,Collegiate Conference of the South,63,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Collegiate Conference of the South. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.huntingdon.edu/
womens-husson-university,Husson University,girls,Bangor,ME,44.829002,-68.791476,North Atlantic Conference,65,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.husson.edu/
womens-illinois-college,Illinois College,girls,Jacksonville,IL,39.7313,-90.246171,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ic.edu/
womens-illinois-institute-of-technology,Illinois Institute of Technology,girls,Chicago,IL,41.8313,-87.627321,Northern Athletics Collegiate Conference,68,86,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.iit.edu/
womens-illinois-wesleyan-university,Illinois Wesleyan University,girls,Bloomington,IL,40.489901,-88.992014,College Conference of Illinois & Wisconsin,79,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the College Conference of Illinois & Wisconsin. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.iwu.edu/
womens-immaculata-university,Immaculata University,girls,Immaculata,PA,40.027981,-75.570711,Atlantic East Conference,63,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Atlantic East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.immaculata.edu/
womens-ithaca-college,Ithaca College,girls,Ithaca,NY,42.422154,-76.494136,Liberty League,78,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ithaca.edu/
womens-john-carroll-university,John Carroll University,girls,University Heights,OH,41.491321,-81.531338,North Coast Athletic Conference,74,76,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://jcu.edu/
womens-john-jay-college-of-criminal-justice,John Jay College of Criminal Justice,girls,New York,NY,40.770351,-73.98841,City University of New York Athletic Conference,60,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the City University of New York Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.jjay.cuny.edu/
womens-johns-hopkins-university,Johns Hopkins University,girls,Baltimore,MD,39.328977,-76.621595,Centennial Conference,90,99,Biology|Economics|Computer Science,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.jhu.edu/
womens-johnson-wales-university-providence,Johnson & Wales University (Providence),girls,Providence,RI,41.819956,-71.41277,Conference of New England,70,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.jwu.edu/campuses/providence/
womens-johnson-wales-university-charlotte,Johnson & Wales University Charlotte,girls,Charlotte,NC,35.233502,-80.851208,Coast-To-Coast Athletic Conference,76,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.jwu.edu/campuses/charlotte/
womens-juniata-college,Juniata College,girls,Huntingdon,PA,40.500523,-78.017292,Landmark Conference,70,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Landmark Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.juniata.edu/
womens-kalamazoo-college,Kalamazoo College,girls,Kalamazoo,MI,42.290789,-85.601857,Michigan Intercollegiate Athletic Association,74,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Michigan Intercollegiate Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.kzoo.edu/
womens-kean-university,Kean University,girls,Union,NJ,40.677981,-74.233503,New Jersey Athletic Conference,77,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.kean.edu/
womens-keene-state-college,Keene State College,girls,Keene,NH,42.926452,-72.279276,Little East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.keene.edu/
womens-kenyon-college,Kenyon College,girls,Gambier,OH,40.374408,-82.397977,North Coast Athletic Conference,74,89,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.kenyon.edu/
womens-keuka-college,Keuka College,girls,Keuka Park,NY,42.615253,-77.090562,Empire 8,71,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.keuka.edu/
womens-keystone-college,Keystone College,girls,La Plume,PA,41.558969,-75.777456,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.keystone.edu/
womens-king-s-college-pennsylvania,King's College (Pennsylvania),girls,Wilkes-Barre,PA,41.250097,-75.879822,Middle Atlantic Conferences,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Middle Atlantic Conferences. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.kings.edu/
womens-knox-college,Knox College,girls,Galesburg,IL,40.943064,-90.373165,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.knox.edu/
womens-la-roche-university,La Roche University,girls,Pittsburgh,PA,40.568615,-80.014851,Allegheny Mountain Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.laroche.edu/
womens-lagrange-college,LaGrange College,girls,Lagrange,GA,33.038564,-85.043113,Collegiate Conference of the South,63,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Collegiate Conference of the South. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lagrange.edu/
womens-lake-forest-college,Lake Forest College,girls,Lake Forest,IL,42.249574,-87.827454,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lakeforest.edu/
womens-lakeland-university,Lakeland University,girls,Plymouth,WI,43.841573,-87.883414,Northern Athletics Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lakeland.edu/
womens-lancaster-bible-college,Lancaster Bible College,girls,Lancaster,PA,40.075347,-76.287761,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lbc.edu/
womens-lasell-university,Lasell University,girls,Newton,MA,42.342148,-71.24347,Great Northeast Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lasell.edu/
womens-lawrence-university,Lawrence University,girls,Appleton,WI,44.261323,-88.397822,Midwest Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lawrence.edu/
womens-letourneau-university,LeTourneau University,girls,Longview,TX,32.46632,-94.726394,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.letu.edu/
